  0.26945E+00  0.50796E+00  0.43020E+00  0.46075E+00  0.44768E+00  0.45615E+00
  0.44860E+00  0.45706E+00  0.45008E+00  0.45792E+00  0.45257E+00  0.45941E+00
  0.45542E+00  0.46150E+00  0.45835E+00  0.46380E+00  0.46108E+00  0.46574E+00
  0.46306E+00  0.46673E+00  0.46361E+00  0.46608E+00  0.46221E+00  0.46316E+00
  0.45800E+00  0.45699E+00  0.45014E+00  0.44675E+00  0.43722E+00  0.43051E+00
  0.41772E+00  0.40681E+00  0.38978E+00  0.37414E+00  0.35216E+00  0.33106E+00
  0.30349E+00  0.27649E+00  0.24294E+00  0.20962E+00  0.17014E+00  0.12942E+00
  0.82095E-01  0.33566E-01 -0.24367E-01 -0.82696E-01 -0.14317E+00 -0.20212E+00
 -0.26920E+00 -0.33759E+00 -0.40952E+00 -0.48018E+00 -0.55542E+00 -0.63148E+00
 -0.71131E+00 -0.79127E+00 -0.87705E+00 -0.96348E+00 -0.10537E+01 -0.11413E+01
 -0.12281E+01 -0.13084E+01 -0.13836E+01 -0.14491E+01 -0.15128E+01 -0.15726E+01
 -0.16329E+01 -0.16922E+01 -0.17544E+01 -0.18139E+01 -0.18725E+01 -0.19232E+01
 -0.19630E+01 -0.19862E+01 -0.19969E+01 -0.19933E+01 -0.19849E+01 -0.19739E+01
 -0.19659E+01 -0.19597E+01 -0.19617E+01 -0.19661E+01 -0.19705E+01 -0.19670E+01
 -0.19540E+01 -0.19247E+01 -0.18828E+01 -0.18286E+01 -0.17667E+01 -0.17009E+01
 -0.16405E+01 -0.15863E+01 -0.15389E+01 -0.14928E+01 -0.14480E+01 -0.13894E+01
 -0.13121E+01 -0.12150E+01 -0.11006E+01 -0.97166E+00 -0.83951E+00 -0.71285E+00
 -0.60232E+00 -0.50543E+00 -0.42204E+00 -0.34278E+00 -0.25816E+00 -0.15563E+00
 -0.30334E-01  0.12042E+00  0.28362E+00  0.44923E+00  0.60132E+00  0.73108E+00
  0.82838E+00  0.89965E+00  0.95636E+00  0.10102E+01  0.10788E+01  0.11616E+01
  0.12476E+01  0.13771E+01  0.15323E+01  0.16509E+01  0.17283E+01  0.17721E+01
  0.17757E+01  0.17551E+01  0.17256E+01  0.17094E+01  0.17187E+01  0.17557E+01
  0.18185E+01  0.18803E+01  0.19149E+01  0.19393E+01  0.19350E+01  0.18886E+01
  0.18182E+01  0.17349E+01  0.16696E+01  0.16466E+01  0.16360E+01  0.16578E+01
  0.17221E+01  0.17787E+01  0.18107E+01  0.18273E+01  0.17994E+01  0.17280E+01
  0.16387E+01  0.15396E+01  0.14616E+01  0.14223E+01  0.14139E+01  0.14377E+01
  0.14723E+01  0.15139E+01  0.15459E+01  0.15224E+01  0.14401E+01  0.13184E+01
  0.11629E+01  0.99163E+00  0.82037E+00  0.66041E+00  0.50967E+00  0.36537E+00
  0.21586E+00  0.45955E-01 -0.15912E+00 -0.40742E+00 -0.69613E+00 -0.10302E+01
 -0.14062E+01 -0.17860E+01 -0.21415E+01 -0.24858E+01 -0.28527E+01 -0.31903E+01
 -0.34948E+01 -0.38211E+01 -0.41322E+01 -0.44246E+01 -0.47342E+01 -0.49812E+01
 -0.51789E+01 -0.54856E+01 -0.58097E+01 -0.61027E+01 -0.65699E+01 -0.69634E+01
 -0.70695E+01 -0.72196E+01 -0.73074E+01 -0.68748E+01 -0.63814E+01 -0.67552E+01
 -0.75148E+01 -0.76961E+01 -0.82135E+01 -0.90164E+01 -0.85522E+01 -0.78338E+01
 -0.67659E+01 -0.38789E+01 -0.31232E+01 -0.69168E+01 -0.94075E+01 -0.84444E+01
 -0.97818E+01 -0.12253E+02 -0.74556E+01  0.20576E+01  0.66770E+01  0.66817E+01
  0.61156E+01  0.39104E+01 -0.74501E+00 -0.51861E+01 -0.69289E+01 -0.41028E+01
  0.17612E+01  0.14384E+01 -0.27416E+01  0.39688E+01  0.12578E+02  0.64549E+01
 -0.57795E+01 -0.15640E+02 -0.19293E+02 -0.84744E+01 -0.39123E+00 -0.12531E+02
 -0.15183E+02  0.17979E+02  0.54823E+02  0.49232E+02  0.14730E+02 -0.24296E+01
 -0.76050E+01 -0.24412E+02 -0.25913E+02  0.15998E+01  0.17393E+02  0.59994E+01
 -0.22486E+01  0.18274E+02  0.63690E+02  0.91484E+02  0.70533E+02  0.37035E+02
  0.24417E+02  0.12732E+02 -0.19919E+01  0.35193E+01  0.16868E+02  0.12510E+02
  0.87353E+01  0.15297E+02  0.70637E+01 -0.19092E+01  0.10717E+02  0.19111E+02
  0.17307E+02  0.21599E+02  0.17117E+02  0.44823E+01  0.52153E+01  0.52969E+01
 -0.80983E+01 -0.13079E+02 -0.10601E+02 -0.24638E+02 -0.33064E+02 -0.16419E+00
  0.43160E+02  0.51349E+02  0.37882E+02  0.32697E+02  0.36210E+02  0.36283E+02
  0.23506E+02 -0.12486E+02 -0.44966E+02 -0.18789E+02  0.41326E+02  0.58992E+02
  0.33436E+02  0.39612E+01 -0.22372E+02 -0.33315E+02 -0.15012E+02  0.13685E+02
  0.29297E+02  0.23917E+02  0.74253E+01  0.17465E+02  0.64175E+02  0.90703E+02
  0.70786E+02  0.28751E+02 -0.16815E+02 -0.31898E+02 -0.10423E+02 -0.52517E+01
 -0.26305E+02 -0.26436E+02  0.61584E+01  0.38936E+02  0.48139E+02  0.30015E+02
 -0.75222E+01 -0.35651E+02 -0.39596E+02 -0.37991E+02 -0.45306E+02 -0.76448E+02
 -0.13427E+03 -0.17121E+03 -0.15961E+03 -0.13364E+03 -0.93179E+02 -0.16931E+02
  0.41445E+02  0.31963E+02  0.12848E+01  0.10673E+02  0.29356E+02 -0.35401E+01
 -0.58816E+02 -0.73192E+02 -0.49852E+02 -0.30169E+02 -0.39169E+02 -0.57147E+02
 -0.38846E+02  0.14364E+02  0.45887E+02  0.28620E+02  0.13223E+02  0.34435E+02
  0.47043E+02  0.19239E+02 -0.18123E+02 -0.24173E+02  0.77143E+00  0.56208E+01
 -0.38006E+02 -0.80307E+02 -0.77145E+02 -0.62666E+02 -0.84506E+02 -0.12633E+03
 -0.14247E+03 -0.14118E+03 -0.16716E+03 -0.21475E+03 -0.24526E+03 -0.25516E+03
 -0.26138E+03 -0.27095E+03 -0.28486E+03 -0.29665E+03 -0.29681E+03 -0.28384E+03
 -0.26130E+03 -0.22843E+03 -0.17133E+03 -0.89131E+02 -0.23200E+02  0.19844E+02
  0.12917E+03  0.32564E+03  0.47240E+03  0.51617E+03  0.56192E+03  0.65579E+03
  0.75192E+03  0.79926E+03  0.76454E+03  0.67301E+03  0.57273E+03  0.47665E+03
  0.40024E+03  0.34376E+03  0.27452E+03  0.19192E+03  0.12145E+03  0.59680E+02
 -0.90157E+01 -0.95694E+02 -0.22001E+03 -0.36532E+03 -0.47387E+03 -0.53949E+03
 -0.59874E+03 -0.64985E+03 -0.68413E+03 -0.71159E+03 -0.73116E+03 -0.74403E+03
 -0.75447E+03 -0.75086E+03 -0.71133E+03 -0.61711E+03 -0.47514E+03 -0.32511E+03
 -0.19884E+03 -0.91146E+02  0.17939E+02  0.14358E+03  0.29525E+03  0.45678E+03
  0.59089E+03  0.68801E+03  0.76279E+03  0.81901E+03  0.85908E+03  0.88794E+03
  0.90271E+03  0.90275E+03  0.88931E+03  0.85007E+03  0.77021E+03  0.65350E+03
  0.52484E+03  0.41025E+03  0.30854E+03  0.20411E+03  0.10573E+03  0.39386E+02
  0.89169E+01 -0.15521E+02 -0.89201E+02 -0.23485E+03 -0.34778E+03 -0.33088E+03
 -0.28009E+03 -0.28920E+03 -0.30204E+03 -0.27982E+03 -0.24871E+03 -0.23058E+03
 -0.24169E+03 -0.27629E+03 -0.29671E+03 -0.28321E+03 -0.24472E+03 -0.18199E+03
 -0.12094E+03 -0.11995E+03 -0.16726E+03 -0.19007E+03 -0.16743E+03 -0.11841E+03
 -0.58652E+02 -0.32990E+02 -0.67840E+02 -0.10678E+03 -0.12116E+03 -0.15045E+03
 -0.17183E+03 -0.13693E+03 -0.78565E+02 -0.41425E+02 -0.29038E+02 -0.40234E+02
 -0.47199E+02  0.78770E+01  0.11807E+03  0.21079E+03  0.24383E+03  0.21717E+03
  0.14262E+03  0.43013E+02 -0.51379E+02 -0.12329E+03 -0.18325E+03 -0.25533E+03
 -0.32924E+03 -0.35815E+03 -0.34248E+03 -0.31784E+03 -0.26033E+03 -0.14736E+03
 -0.35037E+02  0.31014E+02  0.62791E+02  0.80942E+02  0.10776E+03  0.13969E+03
  0.12053E+03  0.32866E+02 -0.66568E+02 -0.15034E+03 -0.22433E+03 -0.26390E+03
