  0.34620E+00  0.65266E+00  0.54726E+00  0.58548E+00  0.56395E+00  0.57390E+00
  0.55975E+00  0.56976E+00  0.55641E+00  0.56563E+00  0.55427E+00  0.56210E+00
  0.55239E+00  0.55931E+00  0.55101E+00  0.55771E+00  0.55115E+00  0.55871E+00
  0.55428E+00  0.56329E+00  0.56185E+00  0.57331E+00  0.57561E+00  0.59075E+00
  0.59776E+00  0.61732E+00  0.62912E+00  0.65246E+00  0.66818E+00  0.69543E+00
  0.71602E+00  0.74876E+00  0.77605E+00  0.81573E+00  0.85133E+00  0.90145E+00
  0.95295E+00  0.10262E+01  0.11088E+01  0.12173E+01  0.13322E+01  0.14596E+01
  0.15712E+01  0.16688E+01  0.17275E+01  0.17588E+01  0.17534E+01  0.17390E+01
  0.17195E+01  0.17292E+01  0.17695E+01  0.18604E+01  0.19806E+01  0.21245E+01
  0.22510E+01  0.23489E+01  0.23907E+01  0.23932E+01  0.23657E+01  0.23501E+01
  0.23511E+01  0.23844E+01  0.24227E+01  0.24526E+01  0.24321E+01  0.23559E+01
  0.22092E+01  0.20213E+01  0.18067E+01  0.16083E+01  0.14370E+01  0.13188E+01
  0.12440E+01  0.12208E+01  0.12267E+01  0.12600E+01  0.12879E+01  0.12969E+01
  0.12449E+01  0.11184E+01  0.89043E+00  0.57690E+00  0.18746E+00 -0.23058E+00
 -0.65312E+00 -0.10417E+01 -0.13998E+01 -0.17225E+01 -0.20376E+01 -0.23440E+01
 -0.26517E+01 -0.29297E+01 -0.31619E+01 -0.33110E+01 -0.33808E+01 -0.33761E+01
 -0.33488E+01 -0.33406E+01 -0.34106E+01 -0.35780E+01 -0.38606E+01 -0.42087E+01
 -0.45868E+01 -0.49422E+01 -0.52522E+01 -0.54930E+01 -0.56868E+01 -0.58430E+01
 -0.59950E+01 -0.61395E+01 -0.62810E+01 -0.63867E+01 -0.64476E+01 -0.64400E+01
 -0.63851E+01 -0.62992E+01 -0.62345E+01 -0.62159E+01 -0.62736E+01 -0.63953E+01
 -0.65721E+01 -0.67582E+01 -0.69504E+01 -0.71381E+01 -0.73505E+01 -0.76122E+01
 -0.79641E+01 -0.83945E+01 -0.88813E+01 -0.93447E+01 -0.97156E+01 -0.99166E+01
 -0.99374E+01 -0.98043E+01 -0.96324E+01 -0.95231E+01 -0.95877E+01 -0.98726E+01
 -0.10367E+02 -0.10948E+02 -0.11532E+02 -0.12015E+02 -0.12219E+02 -0.12157E+02
 -0.11968E+02 -0.11614E+02 -0.11276E+02 -0.11067E+02 -0.11005E+02 -0.11076E+02
 -0.11189E+02 -0.11279E+02 -0.11321E+02 -0.11226E+02 -0.11094E+02 -0.10943E+02
 -0.10804E+02 -0.10720E+02 -0.10652E+02 -0.10538E+02 -0.10395E+02 -0.10134E+02
 -0.97455E+01 -0.94850E+01 -0.93727E+01 -0.92616E+01 -0.95416E+01 -0.96786E+01
 -0.89708E+01 -0.80933E+01 -0.72392E+01 -0.68397E+01 -0.71030E+01 -0.63939E+01
 -0.60139E+01 -0.69897E+01 -0.71475E+01 -0.59736E+01 -0.54739E+01 -0.66838E+01
 -0.78433E+01 -0.71238E+01 -0.64197E+01 -0.79133E+01 -0.85471E+01 -0.69279E+01
 -0.67935E+01 -0.78246E+01 -0.71238E+01 -0.55479E+01 -0.38135E+01 -0.36959E+01
 -0.60204E+01 -0.60112E+01 -0.42101E+01 -0.47098E+01 -0.46069E+01 -0.34853E+01
 -0.26301E+01 -0.12254E+01 -0.14205E+01 -0.16964E+01 -0.67245E-01 -0.89283E+00
 -0.29017E+01 -0.18603E+01 -0.65853E+00 -0.14213E+00  0.41719E+00 -0.11140E+01
 -0.22898E+01  0.10381E+01  0.47800E+01  0.46618E+01  0.31385E+01  0.47394E+01
  0.78620E+01  0.64427E+01  0.53609E+01  0.87202E+01  0.10269E+02  0.69298E+01
  0.35843E+01  0.49299E+01  0.80384E+01  0.84972E+01  0.59545E+01  0.61237E+01
  0.99524E+01  0.10964E+02  0.96445E+01  0.10246E+02  0.11929E+02  0.11879E+02
  0.12012E+02  0.11768E+02  0.10352E+02  0.12552E+02  0.16403E+02  0.17641E+02
  0.17780E+02  0.15251E+02  0.12675E+02  0.16929E+02  0.20859E+02  0.23498E+02
  0.25314E+02  0.18511E+02  0.14920E+02  0.21863E+02  0.24405E+02  0.24589E+02
  0.25175E+02  0.23107E+02  0.24427E+02  0.25633E+02  0.26762E+02  0.31622E+02
  0.29900E+02  0.24166E+02  0.29230E+02  0.34688E+02  0.33141E+02  0.34996E+02
  0.35637E+02  0.34287E+02  0.36473E+02  0.32789E+02  0.30233E+02  0.36614E+02
  0.40613E+02  0.42797E+02  0.39545E+02  0.32845E+02  0.35341E+02  0.42600E+02
  0.43892E+02  0.38636E+02  0.34185E+02  0.35162E+02  0.38669E+02  0.39956E+02
  0.39586E+02  0.39848E+02  0.37835E+02  0.34955E+02  0.31873E+02  0.30252E+02
  0.35831E+02  0.35416E+02  0.27107E+02  0.26444E+02  0.30591E+02  0.30002E+02
  0.25840E+02  0.24831E+02  0.30492E+02  0.32806E+02  0.22706E+02  0.77930E+01
  0.10913E+02  0.33400E+02  0.38207E+02  0.21320E+02  0.13994E+02  0.20564E+02
  0.21492E+02  0.17220E+02  0.25530E+02  0.30282E+02  0.20468E+02  0.11561E+02
 -0.34740E+01 -0.34189E+01  0.67840E+01  0.17819E+01  0.10632E+02  0.17595E+02
  0.57423E+01  0.37696E+01 -0.43119E+01 -0.15463E+02 -0.56689E+01  0.13280E+02
  0.22793E+02  0.80955E+01 -0.10479E+02 -0.26948E+01  0.21029E+02  0.14592E+02
 -0.43699E+01  0.89739E+01  0.19559E+02  0.99300E+01  0.60450E+01  0.11859E+02
  0.23479E+02  0.16016E+02  0.33445E+00  0.71679E+01  0.11761E+02  0.95358E+01
  0.10084E+02  0.81493E+01  0.42016E+01 -0.23922E+01 -0.56326E+01 -0.12927E+01
  0.36064E+01 -0.15554E+01 -0.64172E+01 -0.53287E+01 -0.11928E+02 -0.21828E+02
 -0.24284E+02 -0.13002E+02 -0.53071E+01 -0.13939E+02 -0.20480E+02 -0.33611E+02
 -0.44123E+02 -0.33474E+02 -0.41703E+02 -0.55572E+02 -0.37843E+02 -0.30174E+02
 -0.47810E+02 -0.70039E+02 -0.58902E+02 -0.26419E+02 -0.28596E+02 -0.46689E+02
 -0.61554E+02 -0.60095E+02 -0.37576E+02 -0.45357E+02 -0.64424E+02 -0.49696E+02
 -0.54090E+02 -0.86321E+02 -0.10240E+03 -0.10004E+03 -0.85184E+02 -0.84591E+02
 -0.11131E+03 -0.12150E+03 -0.10866E+03 -0.11029E+03 -0.11587E+03 -0.10969E+03
