  0.52141E+00  0.98161E+00  0.82983E+00  0.88827E+00  0.86285E+00  0.87963E+00
  0.86621E+00  0.88433E+00  0.87364E+00  0.89243E+00  0.88695E+00  0.90628E+00
  0.90637E+00  0.92774E+00  0.93349E+00  0.95805E+00  0.96970E+00  0.99848E+00
  0.10162E+01  0.10498E+01  0.10741E+01  0.11130E+01  0.11439E+01  0.11885E+01
  0.12259E+01  0.12756E+01  0.13185E+01  0.13726E+01  0.14199E+01  0.14775E+01
  0.15290E+01  0.15905E+01  0.16462E+01  0.17105E+01  0.17688E+01  0.18359E+01
  0.19015E+01  0.19829E+01  0.20721E+01  0.21827E+01  0.22995E+01  0.24237E+01
  0.25288E+01  0.26096E+01  0.26429E+01  0.26349E+01  0.25825E+01  0.25131E+01
  0.24416E+01  0.24037E+01  0.24101E+01  0.24775E+01  0.25874E+01  0.27237E+01
  0.28442E+01  0.29261E+01  0.29444E+01  0.29111E+01  0.28443E+01  0.27855E+01
  0.27510E+01  0.27549E+01  0.27769E+01  0.27953E+01  0.27699E+01  0.26836E+01
  0.25230E+01  0.23085E+01  0.20606E+01  0.18185E+01  0.16038E+01  0.14411E+01
  0.13316E+01  0.12795E+01  0.12699E+01  0.12926E+01  0.13185E+01  0.13231E+01
  0.12677E+01  0.11299E+01  0.88992E+00  0.55883E+00  0.15671E+00 -0.27355E+00
 -0.69965E+00 -0.10922E+01 -0.14514E+01 -0.17851E+01 -0.21174E+01 -0.24558E+01
 -0.27998E+01 -0.31196E+01 -0.33843E+01 -0.35587E+01 -0.36374E+01 -0.36366E+01
 -0.36083E+01 -0.36096E+01 -0.37010E+01 -0.39056E+01 -0.42164E+01 -0.45997E+01
 -0.50042E+01 -0.53646E+01 -0.56496E+01 -0.58494E+01 -0.59875E+01 -0.60958E+01
 -0.62093E+01 -0.63389E+01 -0.64787E+01 -0.65985E+01 -0.66719E+01 -0.66782E+01
 -0.66269E+01 -0.65466E+01 -0.64848E+01 -0.64792E+01 -0.65579E+01 -0.67114E+01
 -0.69122E+01 -0.71291E+01 -0.73360E+01 -0.75315E+01 -0.77519E+01 -0.80403E+01
 -0.84351E+01 -0.89381E+01 -0.95106E+01 -0.10067E+02 -0.10510E+02 -0.10763E+02
 -0.10802E+02 -0.10665E+02 -0.10454E+02 -0.10304E+02 -0.10347E+02 -0.10645E+02
 -0.11189E+02 -0.11906E+02 -0.12622E+02 -0.13153E+02 -0.13491E+02 -0.13566E+02
